unique_id,title,cluster
ID_10458,false positive e failure infer type matplotlib rcparams figure figsize,354
ID_10459,want feedback bug,8
ID_10460,incorrect inferred return metaclass getitem,293
ID_10461,e support setting class members dynamically,169
ID_10462,public methods r really useful,326
ID_10463,bug dunder method signatures like aexit shoudn considered duplications,215
ID_10464,pylint tests failures,464
ID_10465,false positive e argument builtins nonetype match format type would,329
ID_10466,false positive member decorated generators,400
ID_10467,pylint handle long type names well,263
ID_10468,pylint e module tf ros member even though exits,58
ID_10469,error accessing pandas dataframe columns dot operator,328
ID_10470,variables created exec statements marked undefined,152
ID_10471,suppress w super init called empty super init method,44
ID_10472,suppress showing source,200
ID_10473,proper use generated members setting,169
ID_10474,w return detected,27
ID_10475,report warning program behavior depends dictionary set iteration order,187
ID_10476,false report unsupported assignment operation plain typing counter usage,443
ID_10477,bug e sorcery switch unsupported,63
ID_10478,bug e simple pyfancy usage,71
ID_10479,false postive undefined variable,152
ID_10480,init emitted,87
ID_10481,regression used assignment error reported function arguments,459
ID_10482,w logging lazy complaint string format arguments string format,307
ID_10483,incorrectly show error module matplotlib cm coolwarm member,58
ID_10484,false positive useless super delegation args,24
ID_10485,disable missing kwoa function definition,164
ID_10486,add scanning assignment expressions pep,149
ID_10487,e false positive overridden properties,175
ID_10488,duplicate except warning dynamic exception handling,281
ID_10489,problem flask sqlalchemy find valid existing property sqlalchemy object,190
ID_10490,windows tox error syntaxerror unicode error unicodeescape codec decode bytes position truncated uxxxxxxxx escape,69
ID_10491,len sequence numpy arrays,50
ID_10492,false positives name module context manager,59
ID_10493,pylint manpage refers nonexistent usr share doc pythonx pylint,184
ID_10494,e tensorflow variable scope,152
ID_10495,false negative global variable assigned respective functional test passes correctly,205
ID_10496,pylint default disabled checkers separate parameter user defined,3
ID_10497,disabling many arguments line parent class specified still produces warning,326
ID_10498,protected access cls,175
ID_10499,fail find nameerror undefined functions,442
ID_10500,emit message missing whitespace around operator,371
ID_10501,disable syntax error work,367
ID_10502,improve understanding decorators related context manager,492
ID_10503,easy new rules assignment bases,433
ID_10504,false positive member subclass enum enum,428
ID_10505,improve detection unreachable code,188
ID_10506,raise invalid module name shebang indicating file script module,376
ID_10507,warn space except,280
ID_10508,support logging check logger object attribute,458
ID_10509,yet another type inference issue,319
ID_10510,pylint recognize potential undefined variables,152
ID_10511,java singularfield false positive field used concurrently,443
ID_10512,java defaultpackage referencing incorrect parameterizedtest,225
ID_10513,restrict usage generics codebase,65
ID_10514,java write rules xpath queries,19
ID_10515,java new rule enum constants long enough descriptive self documenting names,384
ID_10516,java ignore return statement control statement,469
ID_10517,java dataflowanomalyanalysis false positive object initialised outside loop,72
ID_10518,java doc dataflowanomalyanalysis rule needs descriptive explanatory,14
ID_10519,data flow code outdated,25
ID_10520,core ideajrenderer use setreportproperties pmd configuration,318
ID_10521,core refrain using file filename internally favor datasource,305
ID_10522,core jaxen adapter implements document nodes incorrectly,335
ID_10523,java closeresource false positive,72
ID_10524,java du false positive dataflowanomalyanalysis,72
ID_10525,java false positive dd part dataflowanomalyanalysis,72
ID_10526,java du false positive dataflowanomalyanalysis,72
ID_10527,java unusedprivatefield false positive,243
ID_10528,apex fase positive avoid logic triggers rule triggered every trigger file,115
ID_10529,java du anomaly false positive,72
ID_10530,java dataflowanomalyanalysis dd false positive arrays,72
ID_10531,core abstract xpath rulechain conversion using xpath parser,19
ID_10532,core make ast method returning nodes accessible xpath attributes,19
ID_10533,java du anomaly,72
ID_10534,java avoidinstantiatingobjectsinloops detect assigning object array,198
ID_10535,core dfa hits hard limit iterations without results logs,193
ID_10536,java dataflowanomalyanalysis dd false positive,72
ID_10537,java dataflowanomalyanalysis du false positive,72
ID_10538,g potential hardcoded credentials,404
ID_10539,feature request support lumen projects,483
ID_10540,cookie domain analyzer incompatible sanctum,48
ID_10541,aggregation checker fails windows,427
ID_10543,implement delete model cli,6
ID_10544,chose gitpython pygithub support one,27
ID_10545,missing return statement warning function empty body,293
ID_10546,using whitespace es es transpilation wraps goog modules goog loadmodule,484
ID_10547,type mismatch passing function takes generic parameter broad required,236
ID_10548,goog provide window foo play well warning level verbose,150
ID_10549,make stripnamesuffixes support dots,429
ID_10550,exception raised folded lookups undefined,152
ID_10551,feature request add annotation,62
ID_10552,enhancement zip externs externs,12
ID_10553,stdin handling broken closure entry point,407
ID_10554,type string always isset,393
ID_10555,assuming typed properties initiated ctor wrong,439
ID_10556,datetimeinterface include lot methods,116
ID_10557,false positive invalidargument literal unions,428
ID_10558,undefinedclass error using static methods traits directly,175
ID_10559,possible undefined variable resolved via null coalescing,334
ID_10560,inconsistent behavior compound,261
ID_10561,immediately invoked function expression miss types collection,490
ID_10562,docblocktypecontradiction error seems wrong,142
ID_10563,false positive possiblyundefinedglobalvariable subsequent conditionals,152
ID_10565,array search return type reduced array key inside array,201
ID_10566,possiblynullarrayaccess inside null condition,279
ID_10567,invalid variable type assumption list assignment,233
ID_10568,uninitialized typed static properties caught,175
ID_10569,array arrays modification foreach reference,201
ID_10570,undefinedvariable defined complex condition side effect,139
ID_10571,derive type array element explicit type check null coalescing operator,334
ID_10572,failure parsing trait static methods,36
ID_10573,confusion around closures use ing,188
ID_10574,invalidreturntype using instantiator switch statement,469
ID_10575,list loop,198
ID_10576,inferred shape assignable list,343
ID_10577,uninitialized variable use php user filter class,28
ID_10578,mixing templates types seems confuse psalm,151
ID_10579,assertions inherited,310
ID_10580,type assertions seem ignoring union types,82
ID_10581,goto supported,348
ID_10582,parameter docblock inheritance linked parameter name,228
ID_10583,type lost passing reference lambda,236
ID_10584,countable type include simplexmlelment resourcebase,111
ID_10585,use native phpdoc type depending specific,143
ID_10586,bidirectional type inference functions methods,293
ID_10587,referenceconstraintviolation,13
